item_id,order_id,product_id,quantity,unit_price,returned
ITEM016938,ORD005631,P0095,7,30.79,False
ITEM016939,ORD005631,P0033,1,153.6,True
ITEM016940,ORD005631,P0214,6,115.9,True
ITEM016941,ORD005632,P0102,3,246.3,True
ITEM016942,ORD005632,P0180,7,205.33,True
ITEM016943,ORD005633,P0245,2,135.06,False
ITEM016944,ORD005633,P0170,5,373.6,True
ITEM016945,ORD005633,P0143,7,208.2,True
ITEM016946,ORD005633,P0119,7,329.5,True
ITEM016947,ORD005634,P0290,6,493.49,True
ITEM016948,ORD005635,P0219,4,371.7,True
ITEM016949,ORD005635,P0165,5,48.62,False
ITEM016950,ORD005635,P0139,2,262.82,False
ITEM016951,ORD005635,P0290,1,318.23,False
ITEM016952,ORD005636,P0250,1,494.28,False
ITEM016953,ORD005636,P0006,5,299.71,True
ITEM016954,ORD005636,P0034,6,101.15,True
ITEM016955,ORD005636,P0025,8,481.23,True
ITEM016956,ORD005636,P0254,7,321.64,False
ITEM016957,ORD005637,P0275,6,173.24,True
ITEM016958,ORD005637,P0063,7,406.72,False
ITEM016959,ORD005637,P0199,8,35.53,True
ITEM016960,ORD005637,P0005,7,396.83,True
ITEM016961,ORD005638,P0232,5,430.74,False
ITEM016962,ORD005638,P0098,7,418.46,True
ITEM016963,ORD005638,P0128,8,457.36,True
ITEM016964,ORD005638,P0219,5,126.39,True
ITEM016965,ORD005638,P0261,1,349.15,True
ITEM016966,ORD005639,P0088,4,237.75,False
ITEM016967,ORD005639,P0122,4,404.63,False
ITEM016968,ORD005640,P0038,6,326.79,True
ITEM016969,ORD005641,P0210,3,192.8,False
ITEM016970,ORD005641,P0001,7,378.18,True
ITEM016971,ORD005642,P0147,6,68.11,True
ITEM016972,ORD005642,P0205,5,185.94,True
ITEM016973,ORD005642,P0290,3,73.63,True
ITEM016974,ORD005643,P0137,4,476.98,False
ITEM016975,ORD005644,P0150,8,441.01,True
ITEM016976,ORD005645,P0215,3,201.22,False
ITEM016977,ORD005645,P0248,2,162.0,True
ITEM016978,ORD005645,P0171,3,494.02,True
ITEM016979,ORD005645,P0107,1,372.65,True
ITEM016980,ORD005646,P0136,5,143.18,True
ITEM016981,ORD005646,P0075,5,64.89,False
ITEM016982,ORD005646,P0115,6,134.09,True
ITEM016983,ORD005646,P0172,6,213.7,False
ITEM016984,ORD005646,P0259,5,390.47,True
ITEM016985,ORD005647,P0067,4,479.88,True
ITEM016986,ORD005648,P0129,2,274.57,False
ITEM016987,ORD005648,P0220,5,117.92,True
ITEM016988,ORD005648,P0037,1,53.88,False
ITEM016989,ORD005648,P0263,4,260.57,True
ITEM016990,ORD005648,P0153,3,421.97,False
ITEM016991,ORD005649,P0101,3,83.59,True
ITEM016992,ORD005649,P0016,8,385.85,False
ITEM016993,ORD005649,P0231,3,439.69,False
ITEM016994,ORD005650,P0027,7,421.76,True
ITEM016995,ORD005650,P0242,5,238.6,False
ITEM016996,ORD005650,P0167,4,459.89,True
ITEM016997,ORD005651,P0267,3,257.64,True
ITEM016998,ORD005651,P0005,4,208.17,False
ITEM016999,ORD005651,P0055,4,324.51,True
ITEM017000,ORD005651,P0264,8,260.19,False
ITEM017001,ORD005651,P0290,6,253.95,True
ITEM017002,ORD005652,P0282,1,305.68,True
ITEM017003,ORD005652,P0105,5,83.1,True
ITEM017004,ORD005652,P0028,6,17.1,False
ITEM017005,ORD005652,P0219,1,41.13,False
ITEM017006,ORD005653,P0066,8,380.38,False
ITEM017007,ORD005653,P0191,8,16.52,True
ITEM017008,ORD005653,P0143,4,12.57,True
ITEM017009,ORD005653,P0079,3,98.19,True
ITEM017010,ORD005654,P0165,4,103.68,False
ITEM017011,ORD005654,P0182,1,313.51,True
ITEM017012,ORD005654,P0166,8,384.93,False
ITEM017013,ORD005655,P0205,4,130.0,False
ITEM017014,ORD005655,P0049,7,497.5,False
ITEM017015,ORD005655,P0019,4,33.69,True
ITEM017016,ORD005655,P0217,1,239.68,True
ITEM017017,ORD005656,P0127,5,64.66,True
ITEM017018,ORD005656,P0296,6,139.19,True
ITEM017019,ORD005656,P0181,1,446.98,True
ITEM017020,ORD005657,P0132,4,61.55,True
ITEM017021,ORD005657,P0201,4,290.5,True
ITEM017022,ORD005657,P0273,2,259.95,True
ITEM017023,ORD005657,P0221,1,74.39,True
ITEM017024,ORD005658,P0049,6,360.98,False
ITEM017025,ORD005658,P0252,4,318.23,True
ITEM017026,ORD005658,P0175,6,133.25,True
ITEM017027,ORD005658,P0272,1,296.81,True
ITEM017028,ORD005658,P0238,7,303.32,False
ITEM017029,ORD005659,P0227,7,184.5,False
ITEM017030,ORD005659,P0042,2,495.2,True
ITEM017031,ORD005659,P0210,3,422.2,False
ITEM017032,ORD005659,P0022,6,103.62,False
ITEM017033,ORD005660,P0227,5,271.7,False
ITEM017034,ORD005660,P0191,7,6.06,True
ITEM017035,ORD005660,P0109,7,155.9,True
ITEM017036,ORD005660,P0054,7,455.37,False
ITEM017037,ORD005661,P0190,1,88.29,False
ITEM017038,ORD005661,P0158,7,38.22,True
ITEM017039,ORD005662,P0022,5,233.9,False
ITEM017040,ORD005663,P0172,1,442.69,True
ITEM017041,ORD005663,P0060,6,7.26,False
ITEM017042,ORD005663,P0260,5,195.78,False
ITEM017043,ORD005664,P0284,2,38.52,True
ITEM017044,ORD005664,P0002,6,111.07,False
ITEM017045,ORD005665,P0055,1,198.07,False
ITEM017046,ORD005666,P0219,8,479.63,False
ITEM017047,ORD005666,P0252,6,263.37,False
ITEM017048,ORD005666,P0123,1,499.45,False
ITEM017049,ORD005666,P0075,1,379.22,False
ITEM017050,ORD005667,P0086,8,30.29,False
ITEM017051,ORD005667,P0074,1,161.66,True
ITEM017052,ORD005668,P0001,5,349.52,True
ITEM017053,ORD005668,P0267,1,218.08,True
ITEM017054,ORD005668,P0286,2,400.56,True
ITEM017055,ORD005668,P0223,4,42.76,False
ITEM017056,ORD005669,P0278,7,261.21,True
ITEM017057,ORD005669,P0045,7,219.74,True
ITEM017058,ORD005669,P0177,1,462.06,False
ITEM017059,ORD005669,P0084,6,286.86,False
ITEM017060,ORD005669,P0146,5,81.19,True
ITEM017061,ORD005670,P0209,7,334.43,True
ITEM017062,ORD005670,P0080,3,415.15,True
ITEM017063,ORD005670,P0045,3,251.51,True
ITEM017064,ORD005670,P0186,7,211.04,True
ITEM017065,ORD005670,P0139,4,45.45,True
ITEM017066,ORD005671,P0046,4,460.8,True
ITEM017067,ORD005671,P0211,4,216.78,True
ITEM017068,ORD005671,P0158,6,96.29,True
ITEM017069,ORD005671,P0267,3,482.06,False
ITEM017070,ORD005672,P0228,5,120.82,False
ITEM017071,ORD005672,P0260,8,199.46,True
ITEM017072,ORD005673,P0101,5,217.2,True
ITEM017073,ORD005673,P0255,1,367.25,False
ITEM017074,ORD005673,P0030,5,245.15,False
ITEM017075,ORD005673,P0015,8,80.66,True
ITEM017076,ORD005674,P0208,3,85.61,False
ITEM017077,ORD005675,P0265,4,120.29,True
ITEM017078,ORD005675,P0234,5,476.79,True
ITEM017079,ORD005675,P0058,4,222.02,False
ITEM017080,ORD005675,P0252,1,120.56,True
ITEM017081,ORD005675,P0208,6,218.27,True
ITEM017082,ORD005676,P0081,8,153.88,False
ITEM017083,ORD005677,P0161,5,225.59,True
ITEM017084,ORD005678,P0180,8,348.37,False
ITEM017085,ORD005678,P0188,4,136.62,False
ITEM017086,ORD005678,P0237,8,345.93,False
ITEM017087,ORD005678,P0035,2,153.69,False
ITEM017088,ORD005678,P0134,2,189.7,True
ITEM017089,ORD005679,P0251,6,189.03,False
ITEM017090,ORD005679,P0069,4,355.82,False
ITEM017091,ORD005680,P0163,5,303.67,True
ITEM017092,ORD005680,P0121,1,49.98,True
ITEM017093,ORD005680,P0230,6,11.01,False
ITEM017094,ORD005680,P0086,2,17.01,True
ITEM017095,ORD005680,P0068,5,331.09,True
ITEM017096,ORD005681,P0141,8,162.39,False
ITEM017097,ORD005682,P0209,6,31.2,True
ITEM017098,ORD005682,P0282,5,260.56,True
ITEM017099,ORD005683,P0242,1,98.3,False
ITEM017100,ORD005683,P0229,5,49.57,False
ITEM017101,ORD005683,P0236,4,349.02,False
ITEM017102,ORD005683,P0024,7,62.73,True
ITEM017103,ORD005683,P0254,5,235.35,True
ITEM017104,ORD005684,P0020,3,449.75,True
ITEM017105,ORD005684,P0182,4,452.35,True
ITEM017106,ORD005684,P0183,5,336.68,False
ITEM017107,ORD005684,P0113,7,151.43,True
ITEM017108,ORD005685,P0097,8,213.92,False
ITEM017109,ORD005685,P0065,4,472.33,False
ITEM017110,ORD005686,P0216,6,266.47,False
ITEM017111,ORD005686,P0095,5,405.93,True
ITEM017112,ORD005686,P0018,8,118.36,False
ITEM017113,ORD005687,P0270,3,392.46,True
ITEM017114,ORD005687,P0143,4,130.49,True
ITEM017115,ORD005687,P0194,4,114.9,False
ITEM017116,ORD005688,P0041,4,472.08,False
ITEM017117,ORD005689,P0191,1,190.4,True
ITEM017118,ORD005690,P0234,4,350.83,False
ITEM017119,ORD005690,P0257,8,354.16,False
ITEM017120,ORD005690,P0151,8,179.57,False
ITEM017121,ORD005691,P0255,7,414.0,True
ITEM017122,ORD005691,P0037,3,315.75,False
ITEM017123,ORD005691,P0151,4,89.18,False
ITEM017124,ORD005691,P0160,5,158.88,False
ITEM017125,ORD005691,P0086,7,33.25,True
ITEM017126,ORD005692,P0139,4,256.22,True
ITEM017127,ORD005692,P0246,7,15.22,False
ITEM017128,ORD005692,P0291,4,365.57,True
ITEM017129,ORD005693,P0138,2,429.61,True
ITEM017130,ORD005693,P0237,2,430.45,True
ITEM017131,ORD005693,P0260,6,354.93,False
ITEM017132,ORD005693,P0056,5,331.08,True
ITEM017133,ORD005694,P0299,2,142.49,False
ITEM017134,ORD005694,P0109,7,73.51,True
ITEM017135,ORD005695,P0175,6,371.99,False
ITEM017136,ORD005696,P0090,7,96.21,False
ITEM017137,ORD005696,P0163,8,285.99,True
ITEM017138,ORD005696,P0117,2,422.29,False
ITEM017139,ORD005696,P0093,2,135.11,False
ITEM017140,ORD005696,P0171,8,150.16,True
ITEM017141,ORD005697,P0197,1,316.36,False
ITEM017142,ORD005697,P0165,2,141.37,True
ITEM017143,ORD005697,P0029,6,317.5,False
ITEM017144,ORD005698,P0110,6,96.73,False
ITEM017145,ORD005698,P0147,4,400.26,False
ITEM017146,ORD005698,P0223,1,119.32,False
ITEM017147,ORD005698,P0285,5,146.59,False
ITEM017148,ORD005699,P0180,6,292.29,True
ITEM017149,ORD005699,P0241,2,69.36,False
ITEM017150,ORD005700,P0294,6,428.22,True
ITEM017151,ORD005701,P0124,4,357.85,False
ITEM017152,ORD005701,P0289,4,92.69,True
ITEM017153,ORD005702,P0009,1,305.39,False
ITEM017154,ORD005702,P0158,6,364.65,False
ITEM017155,ORD005702,P0127,3,86.92,True
ITEM017156,ORD005702,P0211,2,40.45,True
ITEM017157,ORD005703,P0149,2,376.77,True
ITEM017158,ORD005704,P0243,7,24.84,True
ITEM017159,ORD005704,P0295,4,98.31,False
ITEM017160,ORD005704,P0036,4,211.89,True
ITEM017161,ORD005704,P0167,1,262.06,True
ITEM017162,ORD005705,P0144,4,355.42,True
ITEM017163,ORD005706,P0169,4,374.01,False
ITEM017164,ORD005706,P0241,8,140.6,False
ITEM017165,ORD005706,P0189,6,334.02,False
ITEM017166,ORD005706,P0263,3,497.2,True
ITEM017167,ORD005707,P0231,8,68.18,False
ITEM017168,ORD005707,P0292,1,79.9,True
ITEM017169,ORD005708,P0074,7,339.87,True
ITEM017170,ORD005708,P0157,3,54.42,False
ITEM017171,ORD005708,P0171,6,38.0,False
ITEM017172,ORD005708,P0087,1,367.58,True
ITEM017173,ORD005708,P0294,6,464.99,False
ITEM017174,ORD005709,P0024,5,79.25,False
ITEM017175,ORD005709,P0096,2,408.57,True
ITEM017176,ORD005709,P0144,8,295.37,False
ITEM017177,ORD005710,P0052,4,323.87,True
ITEM017178,ORD005710,P0063,1,451.88,True
ITEM017179,ORD005710,P0260,3,9.98,False
ITEM017180,ORD005711,P0017,8,473.4,False
ITEM017181,ORD005711,P0067,2,421.37,False
ITEM017182,ORD005711,P0190,2,248.03,False
ITEM017183,ORD005712,P0147,8,491.96,True
ITEM017184,ORD005712,P0297,8,463.63,False
ITEM017185,ORD005712,P0122,6,85.84,True
ITEM017186,ORD005712,P0171,3,363.48,True
ITEM017187,ORD005712,P0124,6,41.26,True
ITEM017188,ORD005713,P0031,1,182.59,False
ITEM017189,ORD005713,P0037,7,452.58,True
ITEM017190,ORD005714,P0226,4,101.05,True
ITEM017191,ORD005714,P0142,7,271.9,True
ITEM017192,ORD005715,P0196,3,287.71,True
ITEM017193,ORD005715,P0299,1,200.93,False
ITEM017194,ORD005716,P0039,1,386.78,False
ITEM017195,ORD005716,P0038,6,149.75,True
ITEM017196,ORD005716,P0042,8,144.77,False
ITEM017197,ORD005716,P0268,5,34.79,False
ITEM017198,ORD005717,P0221,5,33.93,False
ITEM017199,ORD005717,P0180,3,303.29,True
ITEM017200,ORD005718,P0034,1,295.28,False
ITEM017201,ORD005718,P0037,8,69.35,False
ITEM017202,ORD005719,P0284,4,357.07,False
ITEM017203,ORD005719,P0251,7,453.89,False
ITEM017204,ORD005720,P0152,1,484.07,False
ITEM017205,ORD005720,P0248,4,240.48,True
ITEM017206,ORD005721,P0256,4,319.14,True
ITEM017207,ORD005721,P0001,6,66.92,True
ITEM017208,ORD005721,P0033,3,380.49,True
ITEM017209,ORD005721,P0290,2,10.33,False
ITEM017210,ORD005722,P0152,2,269.74,False
ITEM017211,ORD005722,P0157,7,131.3,True
ITEM017212,ORD005723,P0245,8,48.65,False
ITEM017213,ORD005724,P0283,4,181.22,True
ITEM017214,ORD005724,P0142,8,491.47,True
ITEM017215,ORD005724,P0000,1,340.98,True
ITEM017216,ORD005725,P0149,1,184.67,False
ITEM017217,ORD005725,P0136,8,338.19,False
ITEM017218,ORD005726,P0088,1,126.24,True
ITEM017219,ORD005726,P0087,6,155.27,False
ITEM017220,ORD005726,P0290,6,160.87,False
ITEM017221,ORD005727,P0226,6,438.76,False
ITEM017222,ORD005728,P0229,8,288.81,True
ITEM017223,ORD005728,P0115,5,53.22,False
ITEM017224,ORD005728,P0279,3,151.36,True
ITEM017225,ORD005728,P0080,3,307.82,False
ITEM017226,ORD005728,P0164,1,482.64,True
ITEM017227,ORD005729,P0034,6,115.75,False
ITEM017228,ORD005729,P0086,5,151.25,True
ITEM017229,ORD005730,P0118,8,326.83,False
ITEM017230,ORD005730,P0250,3,334.78,False
ITEM017231,ORD005731,P0133,2,422.01,True
ITEM017232,ORD005732,P0057,2,383.69,False
ITEM017233,ORD005732,P0178,5,139.37,True
ITEM017234,ORD005732,P0254,4,22.04,True
ITEM017235,ORD005732,P0146,8,203.32,False
ITEM017236,ORD005733,P0020,6,448.23,True
ITEM017237,ORD005733,P0180,7,124.79,True
ITEM017238,ORD005733,P0165,3,189.04,True
ITEM017239,ORD005733,P0039,8,44.84,False
ITEM017240,ORD005734,P0005,2,281.16,True
ITEM017241,ORD005734,P0226,6,133.32,True
ITEM017242,ORD005734,P0248,5,128.19,True
ITEM017243,ORD005735,P0017,4,493.87,True
ITEM017244,ORD005735,P0258,2,177.44,False
ITEM017245,ORD005736,P0048,3,283.64,False
ITEM017246,ORD005736,P0266,8,287.4,False
ITEM017247,ORD005736,P0294,8,14.48,False
ITEM017248,ORD005736,P0084,7,30.34,False
ITEM017249,ORD005736,P0171,1,361.48,True
ITEM017250,ORD005737,P0187,3,265.52,True
ITEM017251,ORD005738,P0049,7,424.99,True
ITEM017252,ORD005739,P0034,7,469.3,False
ITEM017253,ORD005739,P0031,1,343.02,True
ITEM017254,ORD005739,P0231,5,331.76,False
ITEM017255,ORD005739,P0154,7,406.01,True
ITEM017256,ORD005739,P0070,8,419.54,True
ITEM017257,ORD005740,P0222,6,241.03,True
ITEM017258,ORD005741,P0201,2,358.32,False
ITEM017259,ORD005741,P0199,5,70.76,True
ITEM017260,ORD005741,P0201,8,370.64,False
ITEM017261,ORD005741,P0169,1,302.45,False
ITEM017262,ORD005741,P0002,2,217.88,True
ITEM017263,ORD005742,P0111,7,96.66,True
ITEM017264,ORD005742,P0225,4,184.4,True
ITEM017265,ORD005742,P0289,1,360.27,True
ITEM017266,ORD005742,P0195,7,22.92,True
ITEM017267,ORD005743,P0207,7,455.92,True
ITEM017268,ORD005743,P0256,5,325.56,False
ITEM017269,ORD005743,P0224,1,335.91,True
ITEM017270,ORD005743,P0085,7,250.94,False
ITEM017271,ORD005743,P0077,3,318.52,False
ITEM017272,ORD005744,P0175,8,228.07,True
ITEM017273,ORD005744,P0214,6,324.32,True
ITEM017274,ORD005745,P0180,8,172.46,True
ITEM017275,ORD005745,P0113,5,155.17,True
ITEM017276,ORD005745,P0046,6,409.0,True
ITEM017277,ORD005745,P0047,8,162.51,False
ITEM017278,ORD005746,P0087,6,466.94,False
ITEM017279,ORD005747,P0164,7,493.92,True
ITEM017280,ORD005747,P0093,4,117.72,False
ITEM017281,ORD005747,P0010,8,166.06,False
ITEM017282,ORD005747,P0208,2,452.95,True
ITEM017283,ORD005748,P0072,6,166.46,False
ITEM017284,ORD005748,P0271,3,254.38,True
ITEM017285,ORD005748,P0007,5,166.9,True
ITEM017286,ORD005748,P0299,2,250.14,True
ITEM017287,ORD005749,P0085,5,9.2,False
ITEM017288,ORD005749,P0242,8,12.11,True
ITEM017289,ORD005749,P0137,5,8.83,False
ITEM017290,ORD005749,P0252,3,454.49,False
ITEM017291,ORD005750,P0066,4,229.53,False
ITEM017292,ORD005750,P0051,1,197.27,False
ITEM017293,ORD005750,P0212,1,139.52,False
ITEM017294,ORD005750,P0000,1,436.42,True
ITEM017295,ORD005751,P0129,7,352.24,False
ITEM017296,ORD005751,P0184,2,107.23,True
ITEM017297,ORD005751,P0030,6,395.19,True
ITEM017298,ORD005752,P0276,6,24.54,True
ITEM017299,ORD005753,P0206,2,229.26,True
ITEM017300,ORD005753,P0091,1,445.52,True
ITEM017301,ORD005753,P0245,5,237.3,True
ITEM017302,ORD005753,P0253,4,108.4,True
ITEM017303,ORD005753,P0204,8,209.58,True
ITEM017304,ORD005754,P0239,1,349.43,True
ITEM017305,ORD005754,P0014,7,466.31,False
ITEM017306,ORD005754,P0269,5,165.52,False
ITEM017307,ORD005755,P0030,3,289.32,False
ITEM017308,ORD005755,P0090,6,322.2,True
ITEM017309,ORD005755,P0237,4,143.81,False
ITEM017310,ORD005755,P0232,3,337.1,True
ITEM017311,ORD005756,P0207,7,441.54,True
ITEM017312,ORD005756,P0268,5,186.5,False
ITEM017313,ORD005757,P0097,3,374.52,False
ITEM017314,ORD005757,P0151,7,243.0,True
ITEM017315,ORD005757,P0274,8,6.63,False
ITEM017316,ORD005758,P0263,3,311.17,False
ITEM017317,ORD005758,P0246,7,484.13,False
ITEM017318,ORD005758,P0150,1,100.9,False
ITEM017319,ORD005758,P0212,4,331.93,False
ITEM017320,ORD005758,P0220,1,404.3,True
ITEM017321,ORD005759,P0104,2,356.44,False
ITEM017322,ORD005759,P0158,3,165.14,False
ITEM017323,ORD005759,P0048,3,398.76,True
ITEM017324,ORD005759,P0195,7,321.73,True
ITEM017325,ORD005760,P0248,2,467.24,False
ITEM017326,ORD005760,P0294,1,385.94,True
ITEM017327,ORD005761,P0091,5,247.34,False
ITEM017328,ORD005761,P0290,4,486.63,True
ITEM017329,ORD005761,P0236,1,21.64,True
ITEM017330,ORD005762,P0091,8,301.27,True
ITEM017331,ORD005762,P0091,8,343.77,True
ITEM017332,ORD005762,P0007,8,155.14,False
ITEM017333,ORD005762,P0085,7,37.39,False
ITEM017334,ORD005762,P0006,7,284.72,True
ITEM017335,ORD005763,P0072,6,386.78,False
ITEM017336,ORD005763,P0292,5,163.22,False
ITEM017337,ORD005763,P0115,8,147.12,False
ITEM017338,ORD005764,P0282,7,123.89,True
ITEM017339,ORD005764,P0083,1,318.07,False
ITEM017340,ORD005764,P0271,8,472.22,False
ITEM017341,ORD005764,P0259,8,164.47,False
ITEM017342,ORD005765,P0120,1,103.52,False
ITEM017343,ORD005765,P0143,2,407.82,False
ITEM017344,ORD005766,P0056,4,31.2,False
ITEM017345,ORD005767,P0059,3,48.17,False
ITEM017346,ORD005767,P0098,5,297.32,True
ITEM017347,ORD005767,P0068,5,392.58,False
ITEM017348,ORD005768,P0053,4,188.68,False
ITEM017349,ORD005769,P0090,5,309.78,False
ITEM017350,ORD005769,P0289,4,32.09,True
ITEM017351,ORD005769,P0204,4,258.34,True
ITEM017352,ORD005770,P0069,8,469.23,False
ITEM017353,ORD005770,P0034,1,33.25,False
ITEM017354,ORD005770,P0014,5,305.38,False
ITEM017355,ORD005770,P0133,5,440.15,False
ITEM017356,ORD005770,P0195,6,126.51,False
ITEM017357,ORD005771,P0011,8,142.59,True
ITEM017358,ORD005772,P0145,4,492.09,False
ITEM017359,ORD005772,P0256,6,225.57,False
ITEM017360,ORD005772,P0140,6,76.07,True
ITEM017361,ORD005773,P0026,6,454.55,True
ITEM017362,ORD005774,P0212,7,446.75,True
ITEM017363,ORD005775,P0055,1,106.15,True
ITEM017364,ORD005776,P0187,7,177.72,True
ITEM017365,ORD005776,P0207,1,41.14,True
ITEM017366,ORD005777,P0045,6,349.1,True
ITEM017367,ORD005777,P0032,2,31.21,True
ITEM017368,ORD005777,P0229,6,263.69,False
ITEM017369,ORD005777,P0064,7,108.17,False
ITEM017370,ORD005777,P0006,3,134.04,False
ITEM017371,ORD005778,P0277,6,237.58,True
ITEM017372,ORD005778,P0225,2,278.62,False
ITEM017373,ORD005778,P0130,5,33.28,True
ITEM017374,ORD005779,P0080,8,475.92,True
ITEM017375,ORD005779,P0211,5,411.37,False
ITEM017376,ORD005779,P0046,5,47.12,False
ITEM017377,ORD005779,P0048,8,99.16,False
ITEM017378,ORD005779,P0091,3,487.23,False
ITEM017379,ORD005780,P0175,7,468.93,True
ITEM017380,ORD005781,P0298,8,159.31,True
ITEM017381,ORD005782,P0055,3,117.54,False
ITEM017382,ORD005782,P0166,1,194.6,True
ITEM017383,ORD005782,P0168,2,423.21,False
ITEM017384,ORD005782,P0222,2,230.51,True
ITEM017385,ORD005782,P0008,7,85.58,True
ITEM017386,ORD005783,P0235,8,380.27,False
ITEM017387,ORD005784,P0013,4,213.12,True
ITEM017388,ORD005784,P0165,3,287.1,False
ITEM017389,ORD005784,P0125,2,483.66,True
ITEM017390,ORD005785,P0276,8,98.71,False
ITEM017391,ORD005785,P0068,6,275.62,True
ITEM017392,ORD005785,P0054,2,140.17,False
ITEM017393,ORD005786,P0290,7,91.81,True
ITEM017394,ORD005786,P0280,1,317.15,False
ITEM017395,ORD005786,P0110,1,254.65,True
ITEM017396,ORD005786,P0065,7,154.56,True
ITEM017397,ORD005787,P0275,4,367.35,True
ITEM017398,ORD005787,P0299,6,64.37,False
ITEM017399,ORD005787,P0172,7,99.31,True
ITEM017400,ORD005788,P0070,3,151.67,False
ITEM017401,ORD005788,P0230,2,423.0,False
ITEM017402,ORD005789,P0274,7,74.6,False
ITEM017403,ORD005789,P0052,5,43.16,False
ITEM017404,ORD005790,P0018,4,209.81,True
ITEM017405,ORD005791,P0194,8,23.38,False
ITEM017406,ORD005792,P0202,5,40.48,True
ITEM017407,ORD005792,P0220,5,148.09,True
ITEM017408,ORD005792,P0234,1,38.04,False
ITEM017409,ORD005792,P0221,2,422.92,True
ITEM017410,ORD005792,P0161,6,349.76,False
ITEM017411,ORD005793,P0060,4,253.98,True
ITEM017412,ORD005793,P0021,7,320.59,False
ITEM017413,ORD005793,P0181,4,132.83,True
ITEM017414,ORD005793,P0176,8,251.11,True
ITEM017415,ORD005794,P0298,4,186.32,False
ITEM017416,ORD005794,P0285,5,259.8,True
ITEM017417,ORD005794,P0149,6,305.75,True
ITEM017418,ORD005794,P0215,6,363.74,True
ITEM017419,ORD005795,P0146,4,310.92,True
ITEM017420,ORD005795,P0188,5,130.55,True
ITEM017421,ORD005796,P0243,6,24.29,True
ITEM017422,ORD005797,P0072,7,87.98,True
ITEM017423,ORD005798,P0228,7,29.7,True
ITEM017424,ORD005798,P0131,3,409.64,True
ITEM017425,ORD005798,P0296,3,334.42,False
ITEM017426,ORD005798,P0054,6,397.04,False
ITEM017427,ORD005798,P0274,3,490.46,True
ITEM017428,ORD005799,P0185,6,241.09,True
ITEM017429,ORD005799,P0002,7,318.16,True
ITEM017430,ORD005799,P0243,4,256.41,True
ITEM017431,ORD005800,P0160,3,132.51,True
ITEM017432,ORD005801,P0184,2,453.83,False
ITEM017433,ORD005801,P0022,2,382.07,False
ITEM017434,ORD005801,P0210,8,43.88,False
ITEM017435,ORD005801,P0117,5,427.03,False
ITEM017436,ORD005801,P0211,1,36.24,False
ITEM017437,ORD005802,P0295,7,496.95,False
ITEM017438,ORD005802,P0273,2,284.22,True
ITEM017439,ORD005803,P0091,8,124.78,True
ITEM017440,ORD005803,P0028,1,64.55,False
ITEM017441,ORD005804,P0129,1,57.77,False
ITEM017442,ORD005804,P0202,4,387.13,True
ITEM017443,ORD005804,P0208,5,468.73,False
ITEM017444,ORD005804,P0197,4,82.44,False
ITEM017445,ORD005804,P0070,7,255.18,False
ITEM017446,ORD005805,P0093,7,236.91,True
ITEM017447,ORD005805,P0121,1,467.48,False
ITEM017448,ORD005805,P0214,5,290.58,False
ITEM017449,ORD005805,P0171,7,223.6,True
ITEM017450,ORD005805,P0227,6,66.56,True
ITEM017451,ORD005806,P0068,3,6.12,True
ITEM017452,ORD005806,P0162,2,446.95,False
ITEM017453,ORD005806,P0211,1,311.96,False
ITEM017454,ORD005806,P0224,7,220.94,True
ITEM017455,ORD005806,P0084,6,16.67,False
ITEM017456,ORD005807,P0135,4,269.15,True
ITEM017457,ORD005807,P0091,7,461.67,True
ITEM017458,ORD005808,P0107,3,483.06,False
ITEM017459,ORD005808,P0209,6,141.18,True
ITEM017460,ORD005808,P0137,5,386.45,False
ITEM017461,ORD005809,P0096,6,113.03,False
ITEM017462,ORD005809,P0153,1,223.56,True
ITEM017463,ORD005809,P0065,1,286.13,True
ITEM017464,ORD005809,P0034,8,196.83,True
ITEM017465,ORD005809,P0099,3,34.86,True
ITEM017466,ORD005810,P0254,1,249.74,False
ITEM017467,ORD005810,P0261,2,482.72,False
ITEM017468,ORD005810,P0242,7,366.63,True
ITEM017469,ORD005810,P0171,3,22.9,True
ITEM017470,ORD005810,P0145,7,45.34,False
ITEM017471,ORD005811,P0193,6,269.29,False
ITEM017472,ORD005811,P0086,6,187.78,True
ITEM017473,ORD005811,P0274,4,61.49,True
ITEM017474,ORD005811,P0258,5,456.48,False
ITEM017475,ORD005812,P0101,4,447.08,False
ITEM017476,ORD005812,P0008,7,213.28,True
ITEM017477,ORD005812,P0042,6,157.03,True
ITEM017478,ORD005812,P0116,2,279.55,True
ITEM017479,ORD005812,P0155,6,154.52,False
ITEM017480,ORD005813,P0044,3,272.62,False
ITEM017481,ORD005814,P0225,8,230.74,True
ITEM017482,ORD005814,P0085,2,39.2,False
ITEM017483,ORD005814,P0159,4,342.48,False
ITEM017484,ORD005814,P0228,2,434.83,False
ITEM017485,ORD005814,P0052,2,326.69,False
ITEM017486,ORD005815,P0078,7,229.43,False
ITEM017487,ORD005815,P0080,2,473.34,True
ITEM017488,ORD005815,P0216,4,344.06,False
ITEM017489,ORD005815,P0089,4,170.41,False
ITEM017490,ORD005815,P0211,8,448.09,False
ITEM017491,ORD005816,P0079,4,474.13,False
ITEM017492,ORD005817,P0120,3,346.56,False
ITEM017493,ORD005817,P0213,1,460.0,True
ITEM017494,ORD005817,P0091,8,166.1,False
ITEM017495,ORD005817,P0207,8,95.44,False
ITEM017496,ORD005817,P0225,8,443.65,False
