order_id,customer_id,order_date,status,channel,discount_pct,shipping_country
ORD006531,C02942,2023-08-03,cancelled,mobile,0.17,CA
ORD006532,C00555,2024-07-06,refunded,mobile,0.13,IN
ORD006533,C00904,2023-07-02,completed,mobile,0.23,AU
ORD006534,C00878,2023-10-08,pending,web,0.34,AU
ORD006535,C00894,2024-09-21,cancelled,mobile,0.26,DE
ORD006536,C01519,2023-03-04,cancelled,store,0.17,US
ORD006537,C00396,2022-08-02,cancelled,store,0.04,IN
ORD006538,C00149,2024-12-06,cancelled,store,0.01,US
ORD006539,C01050,2023-03-22,completed,mobile,0.21,IN
ORD006540,C00047,2024-09-19,cancelled,store,0.18,GB
ORD006541,C02406,2023-07-23,pending,web,0.08,CA
ORD006542,C01675,2022-06-08,pending,web,0.31,IN
ORD006543,C00492,2023-06-12,refunded,web,0.28,IN
ORD006544,C01148,2024-11-02,completed,web,0.1,US
ORD006545,C02633,2024-05-25,cancelled,store,0.23,AU
ORD006546,C02411,2022-03-12,pending,mobile,0.12,IN
ORD006547,C01842,2023-10-08,refunded,web,0.07,GB
ORD006548,C00856,2023-10-05,completed,store,0.09,IN
ORD006549,C00382,2022-01-30,pending,mobile,0.3,CA
ORD006550,C01395,2023-08-01,refunded,web,0.1,AU
ORD006551,C00969,2023-03-02,cancelled,store,0.23,DE
ORD006552,C02505,2022-10-20,refunded,mobile,0.07,CA
ORD006553,C00486,2024-05-03,completed,store,0.07,CA
ORD006554,C00383,2024-06-12,pending,mobile,0.15,DE
ORD006555,C01025,2023-08-31,completed,mobile,0.21,US
ORD006556,C02450,2023-03-20,refunded,mobile,0.39,IN
ORD006557,C02199,2022-09-19,refunded,store,0.07,IN
ORD006558,C02576,2022-09-27,refunded,web,0.14,US
ORD006559,C00987,2023-04-01,completed,mobile,0.33,AU
ORD006560,C00180,2023-06-11,refunded,mobile,0.03,US
ORD006561,C01949,2024-02-20,pending,mobile,0.04,GB
ORD006562,C02822,2022-07-27,pending,web,0.15,DE
ORD006563,C01134,2022-09-25,pending,store,0.07,AU
ORD006564,C02216,2022-07-26,pending,store,0.28,GB
ORD006565,C00684,2022-11-18,pending,store,0.11,GB
ORD006566,C02692,2024-12-28,cancelled,store,0.08,GB
ORD006567,C02850,2022-06-02,completed,web,0.04,US
ORD006568,C02984,2022-08-02,pending,web,0.31,CA
ORD006569,C00026,2023-11-06,refunded,web,0.24,US
ORD006570,C02005,2023-08-14,cancelled,store,0.21,DE
ORD006571,C00886,2023-11-27,refunded,web,0.16,US
ORD006572,C01686,2023-04-12,cancelled,mobile,0.05,AU
ORD006573,C01354,2023-05-31,refunded,store,0.28,DE
ORD006574,C00409,2022-02-03,pending,mobile,0.06,US
ORD006575,C00363,2022-01-09,completed,web,0.04,GB
ORD006576,C02063,2022-05-30,pending,store,0.1,GB
ORD006577,C02387,2023-01-09,cancelled,store,0.36,DE
ORD006578,C00939,2024-07-11,cancelled,store,0.01,DE
ORD006579,C02357,2024-06-13,refunded,store,0.21,US
ORD006580,C01137,2022-12-01,cancelled,mobile,0.03,DE
ORD006581,C00000,2022-10-09,refunded,mobile,0.38,IN
ORD006582,C01749,2023-01-31,pending,mobile,0.0,IN
ORD006583,C02852,2024-12-23,cancelled,store,0.25,US
ORD006584,C01429,2023-09-15,pending,web,0.19,IN
ORD006585,C01461,2024-10-16,cancelled,mobile,0.09,US
ORD006586,C01852,2023-09-07,cancelled,web,0.12,IN
ORD006587,C02278,2022-12-20,completed,web,0.08,AU
ORD006588,C02850,2022-11-27,cancelled,mobile,0.11,CA
ORD006589,C00672,2023-11-30,refunded,web,0.17,CA
ORD006590,C00110,2024-03-25,refunded,web,0.07,US
ORD006591,C00399,2024-08-02,cancelled,web,0.4,US
ORD006592,C02569,2024-10-29,cancelled,store,0.35,CA
ORD006593,C02341,2024-10-03,completed,mobile,0.15,AU
ORD006594,C00087,2022-05-12,pending,mobile,0.38,DE
ORD006595,C02733,2024-11-17,completed,web,0.1,AU
ORD006596,C01127,2024-10-23,cancelled,web,0.15,CA
ORD006597,C00788,2024-12-13,cancelled,mobile,0.11,DE
ORD006598,C00704,2022-10-17,completed,web,0.28,CA
ORD006599,C00642,2022-09-21,pending,store,0.26,AU
ORD006600,C00959,2023-02-24,refunded,mobile,0.24,CA
ORD006601,C00185,2024-07-11,pending,web,0.22,CA
ORD006602,C00734,2024-12-12,pending,store,0.38,CA
ORD006603,C00802,2024-09-16,completed,web,0.02,AU
ORD006604,C00856,2022-04-29,completed,web,0.07,CA
ORD006605,C00809,2023-11-07,cancelled,web,0.06,AU
ORD006606,C00543,2023-08-18,pending,store,0.14,IN
ORD006607,C01208,2022-05-19,completed,mobile,0.29,GB
ORD006608,C01887,2024-03-05,refunded,mobile,0.04,US
ORD006609,C00250,2024-12-05,refunded,store,0.27,GB
ORD006610,C02710,2022-04-12,refunded,web,0.38,CA
ORD006611,C01841,2024-02-27,refunded,store,0.09,CA
ORD006612,C00924,2022-06-07,completed,mobile,0.14,DE
ORD006613,C02533,2023-02-14,refunded,store,0.35,AU
ORD006614,C00550,2023-06-08,refunded,mobile,0.19,US
ORD006615,C00128,2024-01-28,cancelled,mobile,0.26,GB
ORD006616,C00482,2024-03-31,pending,store,0.27,IN
ORD006617,C02972,2023-09-19,refunded,web,0.37,US
ORD006618,C02965,2024-08-15,refunded,store,0.15,GB
ORD006619,C00836,2023-07-10,refunded,web,0.11,AU
ORD006620,C01501,2024-03-12,completed,mobile,0.3,CA
ORD006621,C02568,2022-02-20,pending,web,0.26,GB
ORD006622,C01227,2023-10-27,refunded,mobile,0.21,CA
ORD006623,C02812,2024-11-21,cancelled,store,0.07,GB
ORD006624,C01768,2024-05-27,cancelled,store,0.02,CA
ORD006625,C00630,2024-06-27,pending,web,0.35,CA
ORD006626,C02817,2023-07-06,completed,store,0.06,AU
ORD006627,C00259,2024-03-03,completed,web,0.29,DE
ORD006628,C00651,2023-01-30,cancelled,web,0.1,GB
ORD006629,C01940,2023-05-10,pending,web,0.11,GB
ORD006630,C01548,2022-01-08,cancelled,web,0.19,IN
ORD006631,C00031,2024-06-29,pending,store,0.35,CA
ORD006632,C00701,2022-11-12,cancelled,store,0.1,US
ORD006633,C01534,2023-02-17,refunded,web,0.36,GB
ORD006634,C00143,2024-03-19,refunded,mobile,0.37,CA
ORD006635,C02183,2022-09-02,cancelled,mobile,0.37,IN
ORD006636,C00717,2022-04-14,cancelled,web,0.32,AU
ORD006637,C02803,2022-05-02,completed,mobile,0.36,CA
ORD006638,C01721,2022-10-16,pending,mobile,0.02,GB
ORD006639,C00444,2024-05-04,pending,web,0.16,GB
ORD006640,C00347,2022-06-21,refunded,web,0.03,US
ORD006641,C00645,2024-02-26,cancelled,store,0.05,CA
ORD006642,C00867,2024-03-31,refunded,mobile,0.09,DE
ORD006643,C00299,2022-09-29,pending,mobile,0.01,DE
ORD006644,C00629,2022-01-16,cancelled,mobile,0.11,GB
ORD006645,C01700,2022-07-22,refunded,mobile,0.26,IN
ORD006646,C00444,2024-05-07,cancelled,web,0.37,IN
ORD006647,C01780,2023-10-23,pending,mobile,0.05,AU
ORD006648,C00939,2023-12-31,pending,web,0.15,GB
ORD006649,C02865,2023-10-15,pending,store,0.25,CA
ORD006650,C00680,2024-07-09,completed,store,0.08,AU
ORD006651,C01090,2024-11-03,cancelled,mobile,0.02,US
ORD006652,C02923,2024-04-12,pending,mobile,0.2,DE
ORD006653,C02130,2023-07-23,pending,store,0.3,AU
ORD006654,C02923,2023-11-08,pending,mobile,0.17,US
ORD006655,C02273,2024-10-19,refunded,web,0.32,DE
ORD006656,C02773,2024-12-06,pending,web,0.39,US
ORD006657,C02174,2024-03-27,refunded,store,0.27,IN
ORD006658,C02423,2023-10-23,pending,mobile,0.09,IN
ORD006659,C02398,2023-11-03,cancelled,web,0.15,IN
ORD006660,C01351,2024-01-05,completed,web,0.14,DE
ORD006661,C01855,2024-10-07,refunded,store,0.1,AU
ORD006662,C00644,2023-12-23,completed,web,0.15,CA
ORD006663,C02434,2022-07-24,refunded,store,0.22,AU
ORD006664,C02182,2022-12-19,cancelled,mobile,0.21,GB
ORD006665,C02705,2023-06-06,completed,store,0.06,US
ORD006666,C02323,2024-08-21,completed,mobile,0.1,DE
ORD006667,C00883,2024-06-01,cancelled,web,0.08,GB
ORD006668,C01839,2023-07-17,completed,web,0.23,US
ORD006669,C01740,2022-01-12,completed,mobile,0.18,GB
ORD006670,C00705,2022-01-15,cancelled,store,0.21,DE
ORD006671,C02502,2022-04-18,refunded,mobile,0.16,DE
ORD006672,C01823,2024-03-02,cancelled,store,0.22,CA
ORD006673,C01143,2024-12-08,refunded,web,0.02,US
ORD006674,C01293,2024-07-03,refunded,store,0.14,AU
ORD006675,C01065,2023-11-23,cancelled,store,0.14,GB
ORD006676,C02483,2024-12-03,cancelled,web,0.28,US
ORD006677,C00877,2024-04-29,pending,web,0.08,US
ORD006678,C00082,2024-12-23,refunded,mobile,0.35,IN
ORD006679,C00803,2022-09-29,refunded,web,0.08,IN
ORD006680,C01662,2023-08-20,cancelled,mobile,0.21,US
ORD006681,C01210,2022-04-28,cancelled,mobile,0.18,DE
ORD006682,C01538,2024-01-02,cancelled,store,0.39,CA
ORD006683,C02193,2022-05-27,cancelled,web,0.39,AU
ORD006684,C01904,2024-04-29,pending,store,0.16,GB
ORD006685,C00372,2024-02-23,refunded,web,0.16,AU
ORD006686,C02381,2023-12-24,pending,mobile,0.23,GB
ORD006687,C00472,2023-06-07,cancelled,mobile,0.12,DE
ORD006688,C02844,2023-10-28,completed,store,0.12,US
ORD006689,C00519,2022-08-07,refunded,store,0.18,DE
ORD006690,C00220,2022-11-12,refunded,mobile,0.36,CA
ORD006691,C00941,2022-12-25,completed,web,0.01,DE
ORD006692,C02868,2023-06-10,completed,store,0.18,GB
ORD006693,C02185,2023-09-12,completed,store,0.13,GB
ORD006694,C00463,2023-06-17,completed,store,0.13,CA
ORD006695,C02294,2022-05-21,completed,web,0.27,AU
ORD006696,C01963,2024-11-15,pending,store,0.16,US
ORD006697,C01616,2024-08-25,refunded,mobile,0.31,US
ORD006698,C02660,2023-08-30,refunded,web,0.21,AU
ORD006699,C02378,2022-01-11,completed,mobile,0.31,CA
ORD006700,C02918,2022-10-22,refunded,mobile,0.25,IN
ORD006701,C00553,2023-02-18,cancelled,web,0.3,DE
ORD006702,C00216,2023-02-17,cancelled,web,0.26,IN
ORD006703,C02121,2024-12-19,refunded,mobile,0.13,DE
ORD006704,C00736,2024-04-12,pending,mobile,0.37,CA
ORD006705,C02207,2024-12-30,pending,store,0.35,CA
ORD006706,C00949,2024-05-22,refunded,mobile,0.2,CA
ORD006707,C00517,2022-02-04,cancelled,store,0.32,IN
ORD006708,C00985,2024-11-15,refunded,store,0.28,GB
ORD006709,C00207,2023-04-23,pending,mobile,0.05,CA
ORD006710,C02082,2023-10-14,pending,mobile,0.08,GB
ORD006711,C02485,2024-08-20,pending,mobile,0.12,AU
ORD006712,C02226,2022-03-27,completed,web,0.02,IN
ORD006713,C00303,2022-05-11,refunded,web,0.1,IN
ORD006714,C00989,2024-07-15,refunded,web,0.02,CA
ORD006715,C02207,2022-02-10,completed,mobile,0.1,IN
ORD006716,C02262,2023-05-18,completed,mobile,0.03,DE
ORD006717,C00342,2024-04-16,cancelled,web,0.04,IN
ORD006718,C01389,2023-02-02,refunded,web,0.01,GB
ORD006719,C02150,2022-04-04,completed,store,0.17,IN
ORD006720,C02201,2023-09-03,refunded,mobile,0.23,GB
ORD006721,C00383,2023-07-03,pending,web,0.34,GB
ORD006722,C01063,2022-11-12,pending,web,0.04,IN
ORD006723,C01069,2023-03-11,completed,store,0.34,IN
ORD006724,C01360,2024-11-15,completed,store,0.15,CA
ORD006725,C02248,2024-04-22,pending,web,0.1,CA
ORD006726,C00557,2022-05-05,pending,mobile,0.24,GB
ORD006727,C00730,2022-12-22,refunded,mobile,0.3,US
ORD006728,C00180,2022-04-03,cancelled,store,0.32,DE
ORD006729,C01751,2023-11-13,pending,mobile,0.04,AU
ORD006730,C02009,2022-04-10,refunded,web,0.12,GB
ORD006731,C00840,2024-12-31,refunded,mobile,0.29,AU
ORD006732,C00572,2023-04-03,pending,web,0.33,GB
ORD006733,C00903,2022-03-04,pending,web,0.39,CA
ORD006734,C02862,2023-07-24,refunded,store,0.06,IN
ORD006735,C02606,2022-05-22,cancelled,web,0.16,GB
ORD006736,C00366,2023-03-12,cancelled,store,0.05,IN
ORD006737,C02121,2023-07-06,refunded,mobile,0.06,AU
ORD006738,C00605,2022-01-25,completed,web,0.06,AU
ORD006739,C02559,2024-06-06,pending,store,0.16,GB
ORD006740,C01811,2022-05-16,cancelled,store,0.34,AU
ORD006741,C00292,2024-09-01,completed,mobile,0.39,GB
ORD006742,C01729,2024-09-19,pending,web,0.05,GB
ORD006743,C02952,2024-09-24,refunded,web,0.0,US
ORD006744,C02596,2022-10-04,refunded,web,0.31,CA
ORD006745,C02239,2023-07-13,pending,store,0.25,IN
ORD006746,C00328,2023-11-21,completed,store,0.37,IN
ORD006747,C01318,2022-11-10,cancelled,web,0.12,DE
ORD006748,C01887,2023-07-05,refunded,mobile,0.06,IN
ORD006749,C00674,2022-08-13,pending,store,0.3,DE
ORD006750,C02790,2023-03-06,refunded,store,0.06,GB
ORD006751,C01131,2024-01-13,refunded,web,0.11,AU
ORD006752,C01383,2024-03-08,completed,mobile,0.01,CA
ORD006753,C00122,2023-07-08,cancelled,mobile,0.09,IN
ORD006754,C00135,2024-12-14,refunded,mobile,0.05,CA
ORD006755,C00047,2022-01-27,pending,web,0.28,AU
ORD006756,C00111,2023-09-04,cancelled,mobile,0.01,AU
ORD006757,C02723,2023-10-13,pending,store,0.04,AU
ORD006758,C02829,2022-03-28,pending,mobile,0.05,AU
ORD006759,C00099,2024-08-08,completed,web,0.21,GB
ORD006760,C02961,2023-02-24,refunded,web,0.24,AU
ORD006761,C00124,2023-12-26,pending,store,0.22,US
ORD006762,C00342,2024-02-13,cancelled,web,0.27,CA
ORD006763,C01320,2024-10-04,completed,web,0.11,US
ORD006764,C00675,2023-09-05,refunded,mobile,0.09,DE
ORD006765,C02609,2024-11-09,cancelled,web,0.02,US
ORD006766,C02399,2022-01-30,pending,mobile,0.23,US
ORD006767,C00332,2023-10-22,completed,mobile,0.2,CA
ORD006768,C00338,2024-10-17,cancelled,store,0.04,CA
ORD006769,C02817,2023-04-02,cancelled,mobile,0.37,DE
ORD006770,C00779,2023-05-30,completed,mobile,0.13,US
ORD006771,C01969,2022-02-08,refunded,mobile,0.3,CA
ORD006772,C00402,2023-11-21,pending,store,0.24,CA
ORD006773,C01798,2022-04-03,refunded,web,0.39,DE
ORD006774,C02207,2022-10-15,cancelled,web,0.05,DE
ORD006775,C02652,2024-06-04,pending,store,0.38,IN
ORD006776,C01521,2022-01-03,cancelled,store,0.4,AU
ORD006777,C00234,2022-12-12,pending,store,0.07,GB
ORD006778,C02583,2023-05-29,cancelled,web,0.11,CA
ORD006779,C02477,2023-07-08,pending,mobile,0.29,DE
ORD006780,C00105,2022-10-29,pending,store,0.21,DE
ORD006781,C02945,2022-04-01,refunded,web,0.16,GB
ORD006782,C00613,2023-04-23,pending,web,0.2,CA
ORD006783,C01447,2022-07-04,cancelled,web,0.15,US
ORD006784,C01281,2023-12-26,completed,web,0.02,GB
ORD006785,C01552,2024-12-22,cancelled,store,0.31,GB
ORD006786,C02753,2022-10-14,completed,store,0.3,DE
ORD006787,C00471,2023-11-12,pending,store,0.36,IN
ORD006788,C02064,2024-12-02,refunded,web,0.24,CA
ORD006789,C02644,2023-07-29,completed,mobile,0.18,GB
ORD006790,C01187,2022-02-05,cancelled,store,0.23,GB
ORD006791,C01196,2024-08-17,refunded,web,0.15,DE
ORD006792,C01068,2023-01-27,completed,web,0.15,GB
ORD006793,C00652,2023-10-02,completed,store,0.36,AU
ORD006794,C00348,2022-11-11,completed,store,0.0,GB
ORD006795,C02235,2022-03-25,cancelled,store,0.08,IN
ORD006796,C00605,2023-04-11,pending,mobile,0.26,IN
ORD006797,C02459,2022-07-17,pending,web,0.02,IN
ORD006798,C02736,2024-06-20,refunded,web,0.02,DE
ORD006799,C02360,2024-07-30,pending,mobile,0.1,DE
ORD006800,C02211,2024-08-22,refunded,mobile,0.37,CA
ORD006801,C01952,2023-08-09,refunded,store,0.15,IN
ORD006802,C01176,2024-12-26,completed,web,0.05,AU
ORD006803,C02011,2024-06-13,pending,web,0.38,IN
ORD006804,C02139,2024-07-31,completed,web,0.36,CA
ORD006805,C00313,2024-01-13,cancelled,mobile,0.29,IN
ORD006806,C00616,2024-01-19,refunded,store,0.13,DE
ORD006807,C00719,2022-08-21,refunded,mobile,0.19,CA
ORD006808,C01183,2023-09-25,pending,web,0.29,GB
ORD006809,C02053,2022-05-17,refunded,mobile,0.17,CA
ORD006810,C02546,2024-11-17,pending,web,0.2,GB
ORD006811,C00173,2024-05-21,refunded,mobile,0.37,GB
ORD006812,C01286,2023-07-02,refunded,web,0.31,CA
ORD006813,C01554,2024-12-06,completed,mobile,0.17,US
ORD006814,C01920,2022-11-22,completed,store,0.24,IN
ORD006815,C00165,2023-02-17,refunded,web,0.12,CA
ORD006816,C02077,2022-01-08,completed,store,0.32,GB
ORD006817,C01780,2024-10-22,cancelled,web,0.27,DE
ORD006818,C01914,2024-12-05,cancelled,mobile,0.23,CA
ORD006819,C00107,2022-09-22,completed,store,0.28,GB
ORD006820,C00180,2023-10-18,pending,store,0.35,CA
ORD006821,C02454,2024-11-30,completed,web,0.08,US
ORD006822,C00200,2024-03-22,cancelled,web,0.29,GB
ORD006823,C00011,2024-11-19,refunded,store,0.07,US
ORD006824,C02711,2023-07-21,pending,mobile,0.12,AU
ORD006825,C01070,2022-08-06,pending,web,0.38,CA
ORD006826,C01006,2024-05-10,refunded,web,0.06,DE
ORD006827,C01547,2022-11-22,completed,web,0.11,GB
ORD006828,C01414,2023-05-17,completed,store,0.07,AU
ORD006829,C02607,2023-03-27,completed,web,0.06,AU
ORD006830,C01398,2022-12-11,pending,mobile,0.07,US
ORD006831,C00363,2024-05-29,completed,web,0.06,AU
ORD006832,C01480,2022-03-05,pending,store,0.21,IN
ORD006833,C02965,2024-01-09,cancelled,web,0.09,DE
ORD006834,C02113,2024-02-11,cancelled,mobile,0.21,IN
ORD006835,C01126,2023-07-28,cancelled,mobile,0.31,DE
ORD006836,C02171,2022-12-06,pending,store,0.08,IN
ORD006837,C00614,2024-07-29,cancelled,mobile,0.38,DE
ORD006838,C01659,2024-05-10,refunded,web,0.13,DE
ORD006839,C01547,2024-09-11,refunded,web,0.29,CA
ORD006840,C02306,2023-08-23,completed,store,0.09,DE
ORD006841,C00503,2024-11-23,completed,web,0.24,GB
ORD006842,C00965,2023-03-06,cancelled,store,0.01,AU
ORD006843,C01691,2022-07-22,pending,mobile,0.06,US
ORD006844,C00611,2024-06-27,pending,mobile,0.27,GB
ORD006845,C01103,2023-01-30,completed,web,0.31,AU
ORD006846,C02095,2022-01-06,completed,store,0.34,GB
ORD006847,C00933,2024-02-26,cancelled,web,0.12,AU
ORD006848,C01317,2024-04-05,pending,mobile,0.39,US
ORD006849,C01513,2023-01-08,refunded,store,0.34,US
ORD006850,C02708,2023-03-14,cancelled,mobile,0.35,IN
ORD006851,C00200,2022-06-27,completed,mobile,0.27,US
ORD006852,C01499,2024-01-31,completed,mobile,0.4,DE
ORD006853,C01270,2022-07-08,completed,web,0.12,US
ORD006854,C00697,2024-12-20,completed,store,0.07,US
ORD006855,C02362,2022-07-04,cancelled,store,0.14,CA
ORD006856,C01537,2024-08-17,pending,store,0.06,US
ORD006857,C02988,2024-10-22,pending,mobile,0.24,CA
ORD006858,C00171,2022-11-03,refunded,web,0.06,CA
ORD006859,C02263,2023-08-27,completed,store,0.32,US
ORD006860,C02925,2022-10-28,completed,store,0.16,DE
ORD006861,C00161,2024-02-21,pending,mobile,0.27,CA
ORD006862,C02560,2024-01-11,completed,store,0.21,CA
ORD006863,C01924,2023-11-28,refunded,store,0.33,IN
ORD006864,C00217,2023-10-02,completed,web,0.23,GB
ORD006865,C01665,2024-04-28,pending,web,0.23,GB
ORD006866,C00851,2022-02-17,completed,web,0.09,US
ORD006867,C00984,2024-05-10,cancelled,web,0.35,CA
ORD006868,C01680,2022-11-09,refunded,store,0.26,US
ORD006869,C02466,2023-04-28,pending,mobile,0.01,AU
ORD006870,C02515,2022-10-01,completed,store,0.17,IN
ORD006871,C02286,2024-07-31,pending,mobile,0.06,IN
ORD006872,C01884,2022-10-23,pending,web,0.39,CA
ORD006873,C02531,2023-03-27,completed,mobile,0.28,CA
ORD006874,C01454,2024-08-28,completed,store,0.08,CA
ORD006875,C00069,2022-09-01,cancelled,mobile,0.38,CA
ORD006876,C02557,2024-07-11,refunded,store,0.11,IN
ORD006877,C02606,2024-10-26,refunded,web,0.14,GB
ORD006878,C02153,2022-02-25,completed,web,0.08,GB
ORD006879,C00756,2022-11-07,refunded,store,0.14,US
ORD006880,C00515,2022-12-17,refunded,store,0.33,GB
ORD006881,C00264,2023-04-12,completed,web,0.29,CA
ORD006882,C00248,2024-08-23,refunded,store,0.37,CA
ORD006883,C01096,2022-04-26,completed,mobile,0.09,AU
ORD006884,C00192,2022-03-15,completed,web,0.29,CA
ORD006885,C00501,2024-05-27,pending,mobile,0.18,DE
ORD006886,C01604,2023-10-10,cancelled,web,0.26,CA
ORD006887,C01035,2023-07-13,cancelled,mobile,0.23,AU
ORD006888,C02165,2024-07-06,cancelled,store,0.32,DE
ORD006889,C00508,2022-04-24,pending,store,0.03,DE
ORD006890,C02276,2023-07-29,completed,mobile,0.36,CA
ORD006891,C02167,2024-08-12,refunded,store,0.37,US
ORD006892,C00020,2024-07-03,completed,web,0.01,GB
ORD006893,C01071,2023-10-24,refunded,mobile,0.1,GB
ORD006894,C02562,2023-06-16,completed,store,0.01,GB
ORD006895,C01059,2022-05-25,cancelled,web,0.26,CA
ORD006896,C02636,2024-06-30,cancelled,mobile,0.11,AU
ORD006897,C00726,2024-05-11,cancelled,web,0.22,US
ORD006898,C02242,2024-10-13,cancelled,store,0.14,GB
ORD006899,C01940,2023-10-05,completed,web,0.14,DE
ORD006900,C02041,2023-10-05,cancelled,web,0.2,US
ORD006901,C01019,2023-02-19,pending,mobile,0.4,GB
ORD006902,C02112,2024-12-10,pending,mobile,0.14,GB
ORD006903,C00794,2022-06-08,cancelled,web,0.36,US
ORD006904,C01548,2022-03-23,cancelled,web,0.05,IN
ORD006905,C02941,2024-07-15,completed,web,0.07,AU
ORD006906,C00768,2023-03-07,pending,store,0.28,AU
ORD006907,C02164,2024-08-05,completed,web,0.08,IN
ORD006908,C02653,2024-11-19,completed,mobile,0.0,AU
ORD006909,C00262,2022-05-16,cancelled,mobile,0.0,AU
ORD006910,C01637,2023-12-24,refunded,mobile,0.17,IN
ORD006911,C01096,2022-05-13,completed,mobile,0.36,IN
ORD006912,C00992,2023-10-19,refunded,mobile,0.22,US
ORD006913,C00634,2024-10-08,refunded,store,0.24,US
ORD006914,C02756,2022-04-29,pending,store,0.12,DE
ORD006915,C00268,2023-09-12,pending,web,0.33,US
ORD006916,C00579,2024-01-27,refunded,store,0.16,DE
ORD006917,C02853,2024-11-10,cancelled,web,0.18,GB
ORD006918,C01638,2024-03-10,refunded,store,0.19,IN
ORD006919,C02535,2022-12-10,pending,web,0.25,US
ORD006920,C02776,2024-04-09,completed,mobile,0.14,CA
ORD006921,C01208,2023-03-07,refunded,web,0.3,CA
ORD006922,C02973,2024-11-01,refunded,mobile,0.04,AU
ORD006923,C00699,2023-06-24,completed,mobile,0.22,IN
ORD006924,C02136,2024-11-14,completed,store,0.3,GB
ORD006925,C02340,2024-06-26,cancelled,web,0.38,CA
ORD006926,C02642,2024-04-21,refunded,web,0.15,CA
ORD006927,C02742,2023-02-25,cancelled,web,0.15,CA
ORD006928,C02731,2024-12-11,completed,store,0.22,DE
ORD006929,C02992,2022-02-16,cancelled,mobile,0.31,DE
ORD006930,C01259,2022-11-15,completed,mobile,0.23,AU
ORD006931,C01669,2022-02-04,refunded,mobile,0.27,CA
ORD006932,C01218,2024-09-07,pending,store,0.06,GB
ORD006933,C00649,2024-03-27,completed,store,0.34,GB
ORD006934,C00084,2022-06-12,refunded,store,0.35,GB
ORD006935,C00994,2022-11-06,pending,store,0.26,AU
ORD006936,C01719,2023-05-03,refunded,mobile,0.3,IN
ORD006937,C02936,2024-03-28,completed,store,0.13,DE
ORD006938,C00534,2022-08-11,cancelled,mobile,0.05,US
ORD006939,C01508,2023-01-05,completed,mobile,0.27,CA
ORD006940,C02958,2022-08-23,completed,store,0.32,CA
ORD006941,C02970,2022-02-27,refunded,mobile,0.25,DE
ORD006942,C02164,2023-11-15,completed,web,0.28,AU
ORD006943,C01764,2022-06-30,completed,mobile,0.36,DE
ORD006944,C00876,2022-07-24,completed,mobile,0.04,IN
ORD006945,C00426,2022-11-13,completed,mobile,0.04,DE
ORD006946,C01268,2024-12-07,cancelled,store,0.27,CA
ORD006947,C01031,2024-03-03,cancelled,mobile,0.36,US
ORD006948,C00336,2022-07-21,cancelled,mobile,0.35,US
ORD006949,C01892,2024-11-12,cancelled,mobile,0.14,GB
ORD006950,C00167,2022-10-02,completed,web,0.16,AU
ORD006951,C01598,2022-02-24,cancelled,mobile,0.26,US
ORD006952,C01194,2024-09-27,pending,web,0.39,IN
ORD006953,C02587,2022-01-15,pending,web,0.06,AU
ORD006954,C01596,2024-04-02,refunded,mobile,0.26,CA
ORD006955,C00641,2024-03-05,cancelled,mobile,0.18,CA
ORD006956,C01452,2022-03-17,completed,store,0.36,CA
ORD006957,C01530,2022-08-31,refunded,web,0.2,DE
ORD006958,C01190,2022-04-07,cancelled,mobile,0.31,IN
ORD006959,C00173,2024-07-20,cancelled,mobile,0.37,US
ORD006960,C00764,2022-09-28,completed,mobile,0.33,GB
ORD006961,C01651,2023-03-26,pending,web,0.38,GB
ORD006962,C00938,2024-09-12,pending,web,0.3,GB
ORD006963,C02953,2022-10-28,refunded,web,0.23,GB
ORD006964,C02767,2022-10-22,completed,store,0.12,CA
ORD006965,C01511,2024-03-04,completed,web,0.01,AU
ORD006966,C01392,2023-04-19,refunded,store,0.08,IN
ORD006967,C02226,2023-04-04,completed,web,0.33,DE
ORD006968,C02798,2023-07-17,refunded,web,0.07,AU
ORD006969,C00765,2024-11-13,completed,mobile,0.12,AU
ORD006970,C01203,2024-06-13,pending,store,0.31,DE
ORD006971,C00785,2023-09-15,pending,store,0.3,CA
ORD006972,C02986,2024-07-19,completed,web,0.39,DE
ORD006973,C00095,2022-04-05,pending,store,0.06,AU
ORD006974,C02738,2023-05-12,cancelled,store,0.17,US
ORD006975,C00346,2023-10-10,completed,web,0.11,CA
ORD006976,C01924,2022-04-01,completed,mobile,0.29,CA
ORD006977,C01545,2024-05-11,cancelled,web,0.09,GB
ORD006978,C01260,2024-10-02,completed,store,0.39,AU
ORD006979,C01684,2023-11-03,cancelled,store,0.25,GB
ORD006980,C01146,2024-07-31,refunded,store,0.12,US
ORD006981,C01190,2024-11-12,completed,store,0.09,DE
ORD006982,C02101,2024-04-27,completed,mobile,0.35,IN
ORD006983,C02358,2024-11-28,refunded,web,0.28,CA
ORD006984,C02172,2023-04-07,pending,mobile,0.36,US
ORD006985,C02069,2023-01-27,completed,web,0.34,IN
ORD006986,C00092,2023-11-24,completed,store,0.4,IN
ORD006987,C00925,2023-12-27,pending,web,0.08,IN
ORD006988,C02993,2024-07-02,pending,mobile,0.03,IN
ORD006989,C00446,2022-01-28,refunded,web,0.06,AU
ORD006990,C01508,2024-09-24,completed,mobile,0.34,IN
ORD006991,C00988,2024-06-24,completed,web,0.11,IN
